Position,Track Name,Artist,Streams,URL,Date,Region,Spotify ID
34,Bonita,J Balvin,9171,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,43109,cr,['693iqPOQvhI7PobtR8CC8v']
35,Too Good At Goodbyes,Sam Smith,9141,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,43109,cr,['1mXVgsBdtIVeCLJnSnmtdV']
36,Explícale,Yandel,8638,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG,43109,cr,['1LszjjoVwDDZcWUQbzeDLG']
37,What Lovers Do (feat. SZA),Maroon 5,7881,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,43109,cr,['3hBBKuWJfxlIlnd9QFoC8k']
38,Felices los 4,Maluma,7861,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,43109,cr,['0qYTZCo5Bwh1nsUFGZP3zn']
39,Loco Enamorado,Abraham Mateo,7848,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,43109,cr,['4N1c5rmWOzRmB9SMacr5wB']
40,Bum Bum Tam Tam,MC Fioti,7589,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,43109,cr,['4zWO4gvuFtw6EJZC5FFGlr']
41,Mamita,CNCO,7219,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq,43109,cr,['5ojXuKXBYq0apcNucYSDXq']
42,Dembow,Danny Ocean,7171,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,43109,cr,['2EzRdhuoPyNJDlep7lnNf2']
43,Wolves,Selena Gomez,6979,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,43109,cr,['7EmGUiUaOSGDnUUQUDrOXC']
44,Havana - Remix,Camila Cabello,6917,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,43109,cr,['3whrwq4DtvucphBPUogRuJ']
45,Gucci Gang,Lil Pump,6557,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,43109,cr,['43ZyHQITOjhciSUUNPVRHc']
46,Chambea,Bad Bunny,6401,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,43109,cr,['6ElmxV9B2mSNscEjP27M7i']
47,Hey DJ,CNCO,6331,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl,43109,cr,['209gZgcfLq2aUuu51vOWBl']
48,Otra Vez (feat. J Balvin),Zion & Lennox,6206,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,43109,cr,['3QwBODjSEzelZyVjxPOHdq']
49,Si Tú La Ves,Nicky Jam,6188,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,43109,cr,['4yN6xPLopmTLvc27pO9LIE']
50,La Rompe Corazones,Daddy Yankee,6011,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,43109,cr,['4okba5wu9mMLXx79DXLKi3']
51,#Natural,Paty Cantú,5476,https://open.spotify.com/track/6QY4K8DzL1HtAZbz7BGGOx,43109,cr,['6QY4K8DzL1HtAZbz7BGGOx']
52,Déjate Llevar,Juan Magán,5287,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,43109,cr,['3xWEI23MLJrD0dpDcDUTW6']
53,Esperándote,Manuel Turizo,5279,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj,43109,cr,['1nfyE13arjOuO54HH0zmqj']
54,Diles (feat. Arcangel Nengo Flow Dj Luian & Mambo Kings),Farruko,5213,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,43109,cr,['2FrnTVSHjgnEylKGdHRUK1']
55,Thinking Out Loud,Ed Sheeran,5132,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,43109,cr,['1Slwb6dOYkBlWal1PGtnNg']
56,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,5127,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,43109,cr,['1bhUWB0zJMIKr9yVPrkEuI']
57,Dusk Till Dawn - Radio Edit,ZAYN,5118,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,43109,cr,['1j4kHkkpqZRBwE0A4CN4Yv']
58,Ahora Me Llama,Karol G,4916,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ,43109,cr,['11ZRYISCsAsLyyJo47DudZ']
59,Vivo Pensando En Ti,Felipe Peláez,4827,https://open.spotify.com/track/0H7cz1bR7w9PulJL7Na774,43109,cr,['0H7cz1bR7w9PulJL7Na774']
60,Thats What I Like,Bruno Mars,4809,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,43109,cr,['0KKkJNfGyhkQ5aFogxQAPU']
61,Me Llamas (feat. Maluma) - Remix,Piso 21,4791,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,43109,cr,['5hEM0JchdVzQ5PwvSfITeX']
62,Finesse (Remix) [feat. Cardi B],Bruno Mars,4717,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,43109,cr,['3Vo4wInECJQuz9BIBMOu8i']
63,Besame,Valentino,4691,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz,43109,cr,['7Ckhk1XW5NV2k4jpqtQNlz']
64,Unforgettable,French Montana,4683,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,43109,cr,['3B54sVLJ402zGa6Xm4YGNe']
65,Como Antes,Yandel,4606,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5,43109,cr,['5YzA563GXTuwQaRq24z1k5']
66,Sola (Remix) [feat. Daddy Yankee Wisin Farruko Zion & Lennox],Anuel Aa,4584,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,43109,cr,['5q2JbCNi4FcnglgPfxcV65']
67,Despacito (Featuring Daddy Yankee),Luis Fonsi,4556,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,43109,cr,['4aWmUDTfIPGksMNLV2rQP2']
68,Besos En Guerra,Morat,4534,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx,43109,cr,['1d0c62VFYauOOgxZ2eFUxx']
69,La Formula (feat. Chris Jeday),De La Ghetto,4530,https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT,43109,cr,['4XCQtUoRSh22Ep18ULmDnT']
70,Mi Mala,Mau y Ricky,4525,https://open.spotify.com/track/4XP6qLtHI0n9UjIPTsuqe8,43109,cr,['4XP6qLtHI0n9UjIPTsuqe8']
71,Besándote,Piso 21,4451,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h,43109,cr,['13X0XdLMOdtbXVtAj2ox4h']
72,Bella,Wolfine,4401,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE,43109,cr,['4R55IUi2x7S5ek2SpebOiE']
73,Photograph,Ed Sheeran,4326,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,43109,cr,['6fxVffaTuwjgEk5h9QyRjy']
74,Something Just Like This,The Chainsmokers,4319,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,43109,cr,['6RUKPb4LETWmmr3iAEQktW']
75,Attention,Charlie Puth,4247,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,43109,cr,['4iLqG9SeJSnt0cSPICSjxv']
76,Thunder,Imagine Dragons,4197,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,43109,cr,['0tKcYR2II1VCQWT79i5NrW']
77,HUMBLE.,Kendrick Lamar,4196,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,43109,cr,['7KXjTSCq5nL1LoYtL7XAwS']
78,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,4100,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,43109,cr,['6kex4EBAj0WHXDKZMEJaaF']
79,100 Años,Ha*Ash,4097,https://open.spotify.com/track/4gJzpOMYyOpVnbDXlT5aWL,43109,cr,['4gJzpOMYyOpVnbDXlT5aWL']
80,Destino o Casualidad,Melendi,4046,https://open.spotify.com/track/02IJFWVjLSM811RsySQusA,43109,cr,['02IJFWVjLSM811RsySQusA']
81,Cásate Conmigo,Silvestre Dangond,4021,https://open.spotify.com/track/6f4UPdDBQONKJBRqwZGjaJ,43109,cr,['6f4UPdDBQONKJBRqwZGjaJ']
82,River (feat. Ed Sheeran),Eminem,3996,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,43109,cr,['5UEnHoDYpsxlfzWLZIc7LD']
83,Congratulations,Post Malone,3992,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,43109,cr,['3a1lNhkSLSkpJE4MSHpDu9']
84,Imitadora,Romeo Santos,3943,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe,43109,cr,['6r46lnXFbE9fr2d3KNaGbe']
85,XO TOUR Llif3,Lil Uzi Vert,3938,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,43109,cr,['7GX5flRQZVHRAGd6B4TmDO']
86,Believer,Imagine Dragons,3919,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,43109,cr,['0CcQNd8CINkwQfe1RDtGV6']
87,Soy Peor,Bad Bunny,3841,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,43109,cr,['5MT96Zz0ymUJNm8obKZQr0']
88,Theres Nothing Holdin Me Back,Shawn Mendes,3812,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,43109,cr,['79cuOz3SPQTuFrp8WgftAu']
89,Dile Que Tu Me Quieres,Ozuna,3765,https://open.spotify.com/track/5u5MvmVtitax9R1Mxh3reC,43109,cr,['5u5MvmVtitax9R1Mxh3reC']
90,Traicionera,Sebastian Yatra,3752,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,43109,cr,['5J1c3M4EldCfNxXwrwt8mT']
91,Reggaetón Lento (Bailemos),CNCO,3742,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,43109,cr,['3AEZUABDXNtecAOSC1qTfo']
92,Krippy Kush,Farruko,3736,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9,43109,cr,['7FfpP3YZ6fOWMdxkIAtud9']
93,24K Magic,Bruno Mars,3732,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,43109,cr,['6b8Be6ljOzmkOmFslEb23P']
94,El Amante,Nicky Jam,3679,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,43109,cr,['3umS4y3uQDkqekNjVpiRUs']
95,Sigo Extrañándote,J Balvin,3593,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,43109,cr,['6qDF4wWL49CAVbgT7yuHl8']
96,Closer,The Chainsmokers,3563,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,43109,cr,['7BKLCZ1jbUBVqRi2FVlTVw']
97,All of Me,John Legend,3562,https://open.spotify.com/track/3uhBIQ7tv8j1FME8cFGEfG,43109,cr,['3uhBIQ7tv8j1FME8cFGEfG']
98,One Dance,Drake,3549,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,43109,cr,['1xznGGDReH1oQq0xzbwXa3']
99,Feels,Calvin Harris,3508,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,43109,cr,['5bcTCxgc7xVfSaMV3RuVke']
100,Sorry Not Sorry,Demi Lovato,3456,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,43109,cr,['3m660poUr1chesgkkjQM7P']
101,No Lie,Sean Paul,3455,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,43109,cr,['3cFsmM51N5zMAuu1nNY4Tw']
102,Devuélveme El Corazón,Sebastian Yatra,3385,https://open.spotify.com/track/2uWg6P3lEsS1qQ2qg11TUx,43109,cr,['2uWg6P3lEsS1qQ2qg11TUx']
103,Scared to Be Lonely,Martin Garrix,3379,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,43109,cr,['3ebXMykcMXOcLeJ9xZ17XH']
104,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld,3372,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,43109,cr,['5AEtlRudpgdT5FtNiuly6Y']
105,Chillax,Farruko,3344,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,43109,cr,['1lxswgIpzV6HhENRvkflES']
106,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3325,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,43109,cr,['5knuzwU65gJK7IF5yJsuaW']
107,Sign of the Times,Harry Styles,3295,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,43109,cr,['5Ohxk2dO5COHF1krpoPigN']
108,Silence,Marshmello,3267,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,43109,cr,['7vGuf3Y35N4wmASOKLUVVU']
109,The Scientist,Coldplay,3263,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,43109,cr,['75JFxkI2RXiU7L9VXzMkle']
110,Friends (with BloodPop®),Justin Bieber,3248,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,43109,cr,['7nZmah2llfvLDiUjm0kiyz']
111,A Thousand Years,Christina Perri,3214,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,43109,cr,['6lanRgr6wXibZr8KgzXxBl']
112,No Limit,G-Eazy,3188,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,43109,cr,['2DQ1ITjI0YoLFzuADN1ZBW']
113,No vaya a ser,Pablo Alborán,3163,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU,43109,cr,['6ZZOdrcqRZzTCwGlsy00SU']
114,When I Was Your Man,Bruno Mars,3161,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI,43109,cr,['0B7wvvmu9EISAwZnOpjhNI']
115,How Long,Charlie Puth,3140,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,43109,cr,['32DGGj6KlNuBr6WaqRxpxi']
116,GPS,Maluma,3092,https://open.spotify.com/track/3t6j6WNv2OSn6qm5Vxynub,43109,cr,['3t6j6WNv2OSn6qm5Vxynub']
117,Say You Wont Let Go,James Arthur,3012,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,43109,cr,['5uCax9HTNlzGybIStD3vDh']
118,Bebe (feat. Anuel AA),Ozuna,2960,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN,43109,cr,['6SIrNxmmdbv1KUbFBu1PaN']
119,Him & I (with Halsey),G-Eazy,2936,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,43109,cr,['5k38wzpLb15YgncyWdTZE4']
120,Faded,Alan Walker,2921,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,43109,cr,['7gHs73wELdeycvS48JfIos']
121,Let Me Love You,DJ Snake,2900,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,43109,cr,['4pdPtRcBmOSQDlJ3Fk945m']
122,Vacaciones,Wisin,2892,https://open.spotify.com/track/1rXojdsUqqxGj2WCmJGWHP,43109,cr,['1rXojdsUqqxGj2WCmJGWHP']
123,Fever,Vybz Kartel,2885,https://open.spotify.com/track/4C1Smq2t3MVOPzsUPWW0oX,43109,cr,['4C1Smq2t3MVOPzsUPWW0oX']
124,Egoísta,Ozuna,2845,https://open.spotify.com/track/4X3CV9rXo3hQrkb0fzRAux,43109,cr,['4X3CV9rXo3hQrkb0fzRAux']
125,Loca (feat. Cali Y El Dandee),Maite Perroni,2844,https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x,43109,cr,['05ZXXyeZFhZtA6DAP3Aw7x']
126,Andas En Mi Cabeza,Chino & Nacho,2819,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,43109,cr,['5mey7CLLuFToM2P68Qu1gF']
127,Adiós Amor,Christian Nodal,2814,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,43109,cr,['63bmZnBN1CiJ9sA4qTEe8y']
128,We Dont Talk Anymore (feat. Selena Gomez),Charlie Puth,2812,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,43109,cr,['68EMU2RD1ECNeOeJ5qAXCV']
129,Look What You Made Me Do,Taylor Swift,2804,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,43109,cr,['5troof8mcGO3AafoDbk1gc']
130,Wild Thoughts,DJ Khaled,2798,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,43109,cr,['1OAh8uOEOvTDqkKFsKksCi']
131,I Fall Apart,Post Malone,2785,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,43109,cr,['75ZvA4QfFiZvzhj2xkaWAh']
132,Let Her Go,Passenger,2772,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,43109,cr,['2jyjhRf6DVbMPU5zxagN2h']
133,Bonita - Remix,J Balvin,2762,https://open.spotify.com/track/400nZFg9JEXd9DTBJf1PE3,43109,cr,['400nZFg9JEXd9DTBJf1PE3']
134,Sweet Child O Mine,Guns N' Roses,2758,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,43109,cr,['7o2CTH4ctstm8TNelqjb51']
135,Treat You Better,Shawn Mendes,2729,https://open.spotify.com/track/3AFfyUXTfj12PgrOkZiiJo,43109,cr,['3AFfyUXTfj12PgrOkZiiJo']
136,Si Tu Novio Te Deja Sola,J Balvin,2720,https://open.spotify.com/track/0RFFFGtPn6a58RHY3ccVYX,43109,cr,['0RFFFGtPn6a58RHY3ccVYX']
137,It Aint Me (with Selena Gomez),Kygo,2714,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,43109,cr,['3eR23VReFzcdmS7TYCrhCe']
138,Una Lady Como Tú - Remix,Manuel Turizo,2709,https://open.spotify.com/track/7MMRoGvm7uhoUVhGvHJ3yW,43109,cr,['7MMRoGvm7uhoUVhGvHJ3yW']
139,1-800-273-8255,Logic,2703,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,43109,cr,['5tz69p7tJuGPeMGwNTxYuV']
140,Just The Way You Are,Bruno Mars,2697,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,43109,cr,['7BqBn9nzAq8spo5e7cZ0dJ']
141,Báilame,Nacho,2673,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C,43109,cr,['7lRsNbdOGykkMAgsqs4R1C']
142,Bohemian Rhapsody - Remastered 2011,Queen,2643,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,43109,cr,['1AhDOtG9vPSOmsWgNW0BEY']
143,Stressed Out,Twenty One Pilots,2643,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,43109,cr,['3CRDbSIZ4r5MsZ0YwxuEkn']
144,Chantaje,Shakira,2633,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,43109,cr,['6mICuAdrwEjh6Y6lroV2Kg']
145,Safari,J Balvin,2618,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,43109,cr,['6rQSrBHf7HlZjtcMZ4S4bO']
146,Stay With Me,Sam Smith,2618,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,43109,cr,['5Db9VIdDsN5yu3Eu7CT0i4']
147,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,2616,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,43109,cr,['17Fd6Yb7mSbinKG8LoWfFl']
148,Todo Comienza en la Disco,Wisin,2616,https://open.spotify.com/track/3a2aBKuvgP1qHo3BqU3lGh,43109,cr,['3a2aBKuvgP1qHo3BqU3lGh']
149,I Don’t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack),ZAYN,2606,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,43109,cr,['3NdDpSvN911VPGivFlV5d0']
150,La Estrategia,Cali Y El Dandee,2605,https://open.spotify.com/track/5fqE4mcMADOX0qTuIlpLZL,43109,cr,['5fqE4mcMADOX0qTuIlpLZL']
151,Swish Swish,Katy Perry,2604,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK,43109,cr,['2kVHAQKVtczchKctctzbtK']
152,La Bicicleta,Carlos Vives,2583,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,43109,cr,['0sXvAOmXgjR2QUqLK1MltU']
153,Side To Side,Ariana Grande,2575,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,43109,cr,['4pLwZjInHj3SimIyN9SnOz']
154,I Miss You (feat. Julia Michaels),Clean Bandit,2543,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,43109,cr,['2xmrfQpmS2iJExTlklLoAL']
155,Caraluna,Bacilos,2534,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,43109,cr,['7DhYjNLksXZhbRQeheAums']
156,Ilegal,Cultura Profética,2500,https://open.spotify.com/track/2K2YkSn2utzsRntEClbyB8,43109,cr,['2K2YkSn2utzsRntEClbyB8']
157,Tell Me You Love Me,Demi Lovato,2496,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,43109,cr,['5Htb1uFQ1KrkFXlefS8oGj']
158,Im the One,DJ Khaled,2496,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,43109,cr,['3DXncPQOG4VBw3QHh3S817']
159,Bartier Cardi (feat. 21 Savage),Cardi B,2494,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,43109,cr,['75FDPwaULRdYDn4StFN2rT']
160,La flaca,Jarabe De Palo,2489,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb,43109,cr,['2LsbizbOeNa4x6qsi2jAMb']
161,Amigos No por Favor (Primera Fila) - En Vivo,Yuridia,2487,https://open.spotify.com/track/2hyAEExgoEfxrVJKUJTqZV,43109,cr,['2hyAEExgoEfxrVJKUJTqZV']
162,Me Mata,Bad Bunny,2479,https://open.spotify.com/track/2wgDAPgBhFA7pnIbm0YOhP,43109,cr,['2wgDAPgBhFA7pnIbm0YOhP']
163,Alguien Robo,Sebastian Yatra,2478,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy,43109,cr,['5i50gKdLAjjIr7UxRT5IVy']
164,Que Lo Nuestro Se Quede Nuestro,Carlos Rivera,2471,https://open.spotify.com/track/3rtxFFGZ10e2vYBo7PsPf2,43109,cr,['3rtxFFGZ10e2vYBo7PsPf2']
165,Never Be the Same,Camila Cabello,2471,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,43109,cr,['6VpQdig9pdpTSIFItgkJV5']
166,Bank Account,21 Savage,2469,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,43109,cr,['2fQrGHiQOvpL9UgPvtYy6G']
167,Let You Down,NF,2464,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,43109,cr,['6mrKP2jyIQmM0rw6fQryjr']
168,Im Not The Only One,Sam Smith,2450,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45,43109,cr,['0fioLzGM8ngbD1w6fMmm45']
169,Amor Amor Amor,Jennifer Lopez,2443,https://open.spotify.com/track/7h9sdbDEBfkWSmO4mzGED6,43109,cr,['7h9sdbDEBfkWSmO4mzGED6']
170,Ay Mi Dios,IAmChino,2437,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,43109,cr,['6stYbAJgTszHAHZMPxWWCY']
171,Stargazing,Kygo,2430,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,43109,cr,['0Zbbxnx4SGGHoIow4PpISP']
172,Ride,Twenty One Pilots,2429,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,43109,cr,['2Z8WuEywRWYTKe1NybPQEW']
173,Versace On The Floor,Bruno Mars,2428,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,43109,cr,['0kN8xEmgMW9mh7UmDYHlJP']
174,Joga O Bum Bum Tam Tam,MC Fioti,2417,https://open.spotify.com/track/58tUwXG7xKE7gzNOp6Msca,43109,cr,['58tUwXG7xKE7gzNOp6Msca']
175,Bruk It Dung,Eshconinco,2395,https://open.spotify.com/track/7dxGZfWqbwSMxfNuNZR6TD,43109,cr,['7dxGZfWqbwSMxfNuNZR6TD']
176,Bodak Yellow,Cardi B,2383,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,43109,cr,['2771LMNxwf62FTAdpJMQfM']
177,I Feel It Coming,The Weeknd,2383,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,43109,cr,['5GXAXm5YOmYT0kL5jHvYBt']
178,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,2353,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY,43109,cr,['3iDPALl8BoUbuXZgy6EOWY']
179,Starboy,The Weeknd,2317,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,43109,cr,['5aAx2yezTd8zXrkmtKl66Z']
180,Cheap Thrills,Sia,2317,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,43109,cr,['27SdWb2rFzO6GWiYDBTD9j']
181,Borro Cassette,Maluma,2316,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,43109,cr,['6DUdDIRgLqCGq1DwkNWQTN']
182,Gyal You A Party Animal,Charly Black,2315,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,43109,cr,['1mSzZKMIPZIkn3jFV7v62b']
183,Symphony (feat. Zara Larsson),Clean Bandit,2315,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,43109,cr,['1x5sYLZiu9r5E43kMlt9f8']
184,Deja vu,Prince Royce,2307,https://open.spotify.com/track/46HdsiK0uR26B2dY9QPzda,43109,cr,['46HdsiK0uR26B2dY9QPzda']
185,Youre Beautiful,James Blunt,2307,https://open.spotify.com/track/3vsNteZn6E5qBSSBO78W7b,43109,cr,['3vsNteZn6E5qBSSBO78W7b']
186,More Than You Know,Axwell /\ Ingrosso,2304,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44,43109,cr,['71bBFbfn2OBK5QwUJSLS44']
187,Movimiento Naranja Regional,Movimiento Ciudadano,2304,https://open.spotify.com/track/5u9HlSPeBN7W79Y91WPEYK,43109,cr,['5u9HlSPeBN7W79Y91WPEYK']
188,Say Something,A Great Big World,2303,https://open.spotify.com/track/5TvE3pk05pyFIGdSY9j4DJ,43109,cr,['5TvE3pk05pyFIGdSY9j4DJ']
189,Im Yours,Jason Mraz,2301,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,43109,cr,['3S0OXQeoh0w6AY8WQVckRW']
190,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,2300,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,43109,cr,['6NSMQFKgjpQb0KkjMDYIK0']
191,Locked Out Of Heaven,Bruno Mars,2297,https://open.spotify.com/track/5g7sDjBhZ4I3gcFIpkrLuI,43109,cr,['5g7sDjBhZ4I3gcFIpkrLuI']
192,No Te Hagas,Jory Boy,2282,https://open.spotify.com/track/5hKjEpYrJIJs6uPl7zw6Y6,43109,cr,['5hKjEpYrJIJs6uPl7zw6Y6']
193,Amantes,Greeicy,2281,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD,43109,cr,['3IyPnNX142pvWx6D5CiimD']
194,Million Reasons,Lady Gaga,2277,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,43109,cr,['50PWlIBU7PlGGwzgN8TiFJ']
